X,Y
-118.5530388,34.44698403
-118.4533451,34.406187
-118.2351777,33.92176255
-118.1333453,34.67755993
-118.4429188,34.42937911
-118.0387179,34.0090211
-118.103859,34.06806715
-118.113101,33.96815247
-118.0869639,33.98417817
-117.9918299,34.02957301
-118.1082535,33.87400959
-117.9178749,34.0283886
-118.0323903,34.56021112
-118.232463,34.49005367
-118.048562,33.87801047
-118.2758884,33.82405597
-117.880296,34.03238909
-117.928584,33.9908446
-117.854909,34.04005098
-118.0718825,33.82549797
-117.7296429,34.4412301
-118.0767242,33.86841234
-118.0214768,34.03206971
-118.0615426,33.87512742
-118.0747652,33.97733964
-118.0116258,33.88984115
-118.7569888,34.15438785
-118.4517008,34.42166084
-118.3287575,33.89798985
-117.8962839,34.11999883
-117.9668367,34.01196285
-118.3073618,33.92018286
-118.0875023,33.89986485
-118.0477277,33.91866194
-118.1422087,34.18601152
-118.0658963,33.88718633
-118.0578376,34.0916644
-118.4516106,34.40665598
-118.6356433,34.49144442
-118.0638257,33.90660478
-118.2456499,33.9031679
-118.3469244,33.90184616
-118.2282119,33.85340975
-118.0114957,33.87998841
-118.4548133,34.39997761
-118.1336608,34.67962825
-118.5722891,34.43941067
-118.2799012,33.89275927
-118.0897059,34.56839078
-118.143469,33.83779008
-118.2507536,33.90287121
-118.1251007,33.87303889
-118.0349107,33.90681825
-118.3802797,34.08717916
-118.3546163,33.99537704
-118.1557403,33.90492888
-118.4638537,34.40378986
-118.2352726,33.84744548
-118.1472743,34.58707918
-118.3439902,34.47484683
-117.8081401,34.01132958
-117.8244708,34.10660225
-118.0625324,34.55865274
-118.0933366,33.87922742
-118.0219004,33.91371533
-118.1533966,33.8959043
-117.8113708,34.01259915
-117.8136962,34.1053103
-118.3635061,33.94429458
-117.8684081,34.04276461
-118.0822401,34.04416777
-118.163725,33.90996637
-118.1315147,34.18350473
-118.0444969,34.01501658
-118.0975662,34.57973043
-118.0922609,34.70429855
-118.079137,33.84870238
-118.1809844,33.9289495
-118.4429188,34.42937911
-117.98431,34.13038641
-118.0772577,33.99741521
-118.1991187,33.92175785
-118.0894723,34.56599441
-118.0700392,34.57299819
-118.2038104,33.85972874
-118.2819189,33.82432522
-118.0227868,33.89854297
-117.938111,34.00182814
-118.5576182,34.37871637
-118.5411806,34.38073434
-118.3685397,34.09081464
-118.2828838,33.81822088
-118.1383849,34.70673677
-118.0214768,34.03206971
-118.1603412,34.69918565
-118.5465704,34.39434283
-117.9435447,34.03864705
-117.9501546,34.01691573
-117.8244708,34.10660225
-118.145217,34.71303083
-118.3681388,34.09429583
-118.1593969,33.9037686
-118.0590447,33.86567156
-118.2931504,33.93409601
-118.0562657,33.86397135
-118.1795345,33.90361724
-118.0666238,34.07689129
-118.0728627,33.8973565
-118.0519744,33.8743717
-118.0948825,33.92066764
-118.0898716,34.568303
-118.124661,34.58706506
-118.3027259,33.91828115
-118.3001898,33.94477029
-118.0387069,33.86326341
-118.3575183,33.99169084
-118.0496138,33.86337116
-117.8694163,34.00942514
-118.0993084,33.91932069
-118.7885509,34.0278502
-118.1566939,33.8853726
-118.1629035,34.00636803
-118.099907,34.5760357
-118.2984821,33.74340948
-118.1676703,34.02064561
-118.038516,34.56732999
-117.8095013,34.10295248
-118.4323459,34.43747074
-118.3731162,33.91837953
-117.9861192,34.06217978
-118.1170487,34.5693471
-118.2171352,33.85612532
-118.5431068,34.37955853
-118.0833757,33.99696593
-118.0833613,33.99698924
-117.8021765,34.10309585
-118.0837644,33.99633662
-118.2416535,33.91739377
-118.4985563,34.42176623
-117.8987326,33.99528027
-118.0978185,34.04968568
-118.1566953,33.85405543
-118.0563968,33.86397005
-118.1656993,33.85259041
-118.0937228,33.97724751
-118.0729285,34.07408005
-118.2292497,33.89835814
-117.8987326,33.99528027
-117.8987326,33.99528027
-118.1108417,34.58175013
-118.0475361,34.5641863
-117.7463823,34.10830979
-118.1049689,34.56382812
-118.1850763,34.20781074
-118.3605777,33.88450813
-118.0811899,33.92949093
-118.2057583,34.65697325
-118.0913338,33.97445273
-118.2626523,33.841713
-118.0687086,33.91137236
-118.7796298,34.14505996
-118.0431552,33.86640104
-118.1412428,33.90965622
-118.5416662,34.37964637
-118.1382076,33.86087188
-117.9947201,34.12239662
-118.5104667,34.37631546
-118.2476069,33.98058707
-118.1944832,33.93043987
-118.4549731,33.97388496
-117.961857,34.03236923
-118.3214219,33.79448861
-118.3377203,34.00575513
-118.7588741,34.16679876
-118.1329855,34.69025041
-118.3875865,34.08731045
-118.0484129,33.87137381
-118.0760388,33.82672756
-118.4697242,34.39940058
-117.9557309,34.02502231
-118.5084039,34.37507704
-118.0898475,33.97457902
-118.1054038,34.69352345
-118.1078523,34.56814296
-118.2957888,33.92921191
-118.1930397,33.91012096
-118.2656059,33.80649172
-118.2392767,33.888445
-117.9836574,33.92764555
